Date:  17:39, Sunday, May 10, 2026
Model name: assembly droit firxed for 10mm
Study name: Static 1(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
2139  ,2.851e+06   ,451.42  ,915.23  ,1283.7
2140  ,3.282e+06   ,451.43  ,914.34  ,1283.3
2141  ,2.254e+06   ,451.43  ,927.18  ,1282.9
2142  ,2.420e+06   ,451.43  ,926.42  ,1282.9
2143  ,2.561e+06   ,451.43  ,925.67  ,1282.9
2144  ,2.558e+06   ,451.43  ,924.91  ,1282.9
2145  ,2.708e+06   ,451.43  ,924.15  ,1282.9
2146  ,2.439e+06   ,451.43  ,923.4  ,1282.9
2147  ,2.449e+06   ,451.43  ,922.64  ,1282.9
2148  ,2.164e+06   ,451.43  ,921.89  ,1282.9
2149  ,1.944e+06   ,451.43  ,921.13  ,1282.9
2150  ,1.791e+06   ,451.43  ,920.38  ,1282.9
2151  ,1.603e+06   ,451.43  ,919.62  ,1282.9
2152  ,1.532e+06   ,451.43  ,918.87  ,1282.9
2153  ,1.528e+06   ,451.43  ,918.11  ,1282.9
2154  ,1.668e+06   ,451.43  ,917.35  ,1282.9
2155  ,1.889e+06   ,451.43  ,916.6  ,1282.9
2156  ,2.274e+06   ,451.43  ,915.84  ,1282.9
2157  ,2.748e+06   ,451.43  ,915.09  ,1282.9
2158  ,3.266e+06   ,451.43  ,914.33  ,1282.9
2159  ,2.917e+06   ,451.35  ,926.36  ,1287.7
2160  ,3.897e+06   ,451.32  ,927.62  ,1289.2
2161  ,3.294e+06   ,451.35  ,927.62  ,1287.7
2162  ,1.827e+06   ,451.42  ,927.68  ,1283.7
2163  ,1.892e+06   ,451.42  ,926.83  ,1283.7
2164  ,2.774e+06   ,451.38  ,927.64  ,1286.1
2165  ,2.402e+06   ,451.39  ,927.62  ,1285.3
2166  ,3.603e+06   ,451.33  ,927.62  ,1288.5
2167  ,3.030e+06   ,451.36  ,927.62  ,1286.9
2168  ,1.954e+06   ,451.42  ,925.29  ,1283.7
2169  ,1.998e+06   ,451.42  ,924.53  ,1283.7
2170  ,1.796e+06   ,451.42  ,922.27  ,1283.8
2171  ,1.496e+06   ,451.42  ,920  ,1283.7
2172  ,1.515e+06   ,451.42  ,918.49  ,1283.7
2173  ,1.907e+06   ,451.42  ,916.96  ,1283.7
2174  ,2.060e+06   ,451.4  ,927.61  ,1284.5
2175  ,1.942e+06   ,451.42  ,926.04  ,1283.7
2176  ,2.119e+06   ,451.37  ,924.52  ,1286.4
2177  ,1.699e+06   ,451.39  ,922.26  ,1285.3
2178  ,1.944e+06   ,451.42  ,923.78  ,1283.7
2179  ,1.877e+06   ,451.42  ,923.02  ,1283.7
2180  ,1.491e+06   ,451.4  ,920.4  ,1284.8
2181  ,1.692e+06   ,451.42  ,921.51  ,1283.8
2182  ,1.609e+06   ,451.42  ,920.75  ,1283.7
2183  ,1.481e+06   ,451.42  ,919.24  ,1283.7
2184  ,1.665e+06   ,451.42  ,917.73  ,1283.7
2185  ,1.844e+06   ,451.4  ,923.68  ,1284.8
2186  ,2.020e+06   ,451.4  ,926.43  ,1284.8
2187  ,2.380e+06   ,451.37  ,926.4  ,1286.2
2188  ,1.956e+06   ,451.4  ,925.1  ,1284.9
2189  ,1.304e+05   ,429.31  ,928.43  ,1289.6
2190  ,1.937e+05   ,429.33  ,928.43  ,1288.8
2191  ,2.394e+05   ,429.34  ,928.43  ,1288.1
2192  ,2.619e+05   ,429.36  ,928.43  ,1287.3
2193  ,2.724e+05   ,429.37  ,928.43  ,1286.5
2194  ,2.724e+05   ,429.38  ,928.43  ,1285.7
2195  ,2.539e+05   ,429.4  ,928.43  ,1285
2196  ,2.200e+05   ,429.41  ,928.43  ,1284.2
2197  ,6.512e+04   ,429.31  ,927.59  ,1290
2198  ,4.917e+04   ,429.32  ,926.41  ,1289.4
2199  ,8.290e+04   ,429.33  ,924.76  ,1288.5
2200  ,1.136e+05   ,429.35  ,922.69  ,1287.5
2201  ,1.863e+05   ,429.37  ,920.69  ,1286.5
2202  ,2.909e+05   ,429.38  ,918.98  ,1285.6
2203  ,4.030e+05   ,429.4  ,917.53  ,1284.9
2204  ,5.017e+05   ,429.41  ,916.28  ,1284.3
2205  ,6.004e+05   ,429.42  ,915.23  ,1283.7
2206  ,7.124e+05   ,429.43  ,914.34  ,1283.3
2207  ,2.622e+05   ,429.43  ,927.18  ,1282.9
2208  ,3.091e+05   ,429.43  ,926.42  ,1282.9
2209  ,3.290e+05   ,429.43  ,925.67  ,1282.9
2210  ,3.460e+05   ,429.43  ,924.91  ,1282.9
2211  ,3.592e+05   ,429.43  ,924.15  ,1282.9
2212  ,3.906e+05   ,429.43  ,923.4  ,1282.9
2213  ,3.996e+05   ,429.43  ,922.64  ,1282.9
2214  ,3.611e+05   ,429.43  ,921.89  ,1282.9
2215  ,3.395e+05   ,429.43  ,921.13  ,1282.9
2216  ,2.955e+05   ,429.43  ,920.38  ,1282.9
2217  ,2.581e+05   ,429.43  ,919.62  ,1282.9
2218  ,2.463e+05   ,429.43  ,918.87  ,1282.9
2219  ,2.509e+05   ,429.43  ,918.11  ,1282.9
2220  ,2.886e+05   ,429.43  ,917.35  ,1282.9
2221  ,3.506e+05   ,429.43  ,916.6  ,1282.9
2222  ,4.454e+05   ,429.43  ,915.84  ,1282.9
2223  ,5.571e+05   ,429.43  ,915.09  ,1282.9
2224  ,6.961e+05   ,429.43  ,914.33  ,1282.9
2225  ,1.813e+05   ,429.35  ,926.36  ,1287.7
2226  ,1.111e+05   ,429.32  ,927.62  ,1289.2
2227  ,2.007e+05   ,429.35  ,927.62  ,1287.7
2228  ,1.967e+05   ,429.42  ,927.68  ,1283.7
2229  ,2.251e+05   ,429.42  ,926.83  ,1283.7
2230  ,2.264e+05   ,429.38  ,927.64  ,1286.1
2231  ,2.235e+05   ,429.39  ,927.62  ,1285.3
2232  ,1.747e+05   ,429.33  ,927.62  ,1288.5
2233  ,2.216e+05   ,429.36  ,927.62  ,1286.9
2234  ,2.637e+05   ,429.42  ,925.29  ,1283.7
2235  ,2.801e+05   ,429.42  ,924.53  ,1283.7
2236  ,2.591e+05   ,429.42  ,922.27  ,1283.8
2237  ,2.091e+05   ,429.42  ,920  ,1283.7
2238  ,2.284e+05   ,429.42  ,918.49  ,1283.7
2239  ,3.477e+05   ,429.42  ,916.96  ,1283.7
2240  ,2.132e+05   ,429.4  ,927.61  ,1284.5
2241  ,2.556e+05   ,429.42  ,926.04  ,1283.7
2242  ,2.109e+05   ,429.37  ,924.52  ,1286.4
2243  ,2.084e+05   ,429.39  ,922.26  ,1285.3
2244  ,2.793e+05   ,429.42  ,923.78  ,1283.7
2245  ,2.728e+05   ,429.42  ,923.02  ,1283.7
2246  ,2.001e+05   ,429.4  ,920.4  ,1284.8
2247  ,2.371e+05   ,429.42  ,921.51  ,1283.8
2248  ,2.178e+05   ,429.42  ,920.75  ,1283.7
2249  ,2.111e+05   ,429.42  ,919.24  ,1283.7
2250  ,2.769e+05   ,429.42  ,917.73  ,1283.7
2251  ,2.485e+05   ,429.4  ,923.68  ,1284.8
2252  ,2.367e+05   ,429.4  ,926.43  ,1284.8
2253  ,2.287e+05   ,429.37  ,926.4  ,1286.2
2254  ,2.525e+05   ,429.4  ,925.1  ,1284.9
2255  ,1.447e+06   ,448.25  ,927.18  ,1282.9
2256  ,1.479e+06   ,448.25  ,926.42  ,1282.9
2257  ,1.498e+06   ,448.25  ,925.67  ,1282.9
2258  ,1.684e+06   ,448.25  ,924.91  ,1282.9
2259  ,1.916e+06   ,448.25  ,924.15  ,1282.9
2260  ,1.780e+06   ,448.25  ,923.4  ,1282.9
2261  ,1.822e+06   ,448.25  ,922.64  ,1282.9
2262  ,1.933e+06   ,448.25  ,921.89  ,1282.9
2263  ,1.975e+06   ,448.25  ,921.13  ,1282.9
2264  ,2.023e+06   ,448.25  ,920.38  ,1282.9
2265  ,2.051e+06   ,448.25  ,919.62  ,1282.9
2266  ,2.176e+06   ,448.25  ,918.87  ,1282.9
2267  ,2.346e+06   ,448.25  ,918.11  ,1282.9
2268  ,2.496e+06   ,448.25  ,917.35  ,1282.9
2269  ,2.664e+06   ,448.25  ,916.6  ,1282.9
2270  ,2.858e+06   ,448.25  ,915.84  ,1282.9
2271  ,3.088e+06   ,448.25  ,915.09  ,1282.9
2272  ,3.427e+06   ,448.25  ,914.33  ,1282.9
2273  ,3.420e+06   ,448.26  ,914.34  ,1283.3
2274  ,3.350e+06   ,448.27  ,915.24  ,1283.7
2275  ,3.257e+06   ,448.28  ,916.31  ,1284.3
2276  ,3.194e+06   ,448.29  ,917.57  ,1284.9
2277  ,3.082e+06   ,448.3  ,919.04  ,1285.7
2278  ,2.767e+06   ,448.32  ,920.77  ,1286.5
2279  ,1.942e+06   ,448.34  ,922.78  ,1287.5
2280  ,1.133e+06   ,448.35  ,924.82  ,1288.6
2281  ,9.340e+05   ,448.37  ,926.43  ,1289.4
2282  ,1.751e+06   ,448.38  ,927.59  ,1290
2283  ,2.745e+06   ,448.37  ,928.43  ,1289.6
2284  ,2.270e+06   ,448.36  ,928.43  ,1288.8
2285  ,2.195e+06   ,448.34  ,928.43  ,1288.1
2286  ,2.203e+06   ,448.33  ,928.43  ,1287.3
2287  ,2.045e+06   ,448.32  ,928.43  ,1286.5
2288  ,1.997e+06   ,448.3  ,928.43  ,1285.7
2289  ,1.731e+06   ,448.29  ,928.43  ,1285
2290  ,1.536e+06   ,448.28  ,928.43  ,1284.2
2291  ,2.830e+06   ,448.27  ,916.97  ,1283.7
2292  ,1.022e+06   ,448.27  ,927.68  ,1283.7
2293  ,1.192e+06   ,448.27  ,924.53  ,1283.7
2294  ,1.335e+06   ,448.27  ,923.78  ,1283.7
2295  ,1.500e+06   ,448.27  ,923.02  ,1283.8
2296  ,1.808e+06   ,448.27  ,921.51  ,1283.7
2297  ,1.920e+06   ,448.27  ,920.75  ,1283.7
2298  ,2.092e+06   ,448.27  ,920  ,1283.7
2299  ,2.272e+06   ,448.27  ,919.24  ,1283.7
2300  ,2.453e+06   ,448.27  ,918.49  ,1283.7
2301  ,2.642e+06   ,448.27  ,917.73  ,1283.7
2302  ,1.611e+06   ,448.27  ,922.27  ,1283.7
2303  ,9.758e+05   ,448.27  ,925.29  ,1283.7
2304  ,8.633e+05   ,448.27  ,926.04  ,1283.7
2305  ,2.413e+06   ,448.29  ,920.48  ,1284.8
2306  ,1.868e+06   ,448.3  ,922.41  ,1285.3
2307  ,1.082e+06   ,448.32  ,924.66  ,1286.5
2308  ,1.801e+06   ,448.36  ,927.6  ,1288.8
2309  ,8.114e+05   ,448.34  ,926.43  ,1287.8
2310  ,8.411e+05   ,448.27  ,926.83  ,1283.7
2311  ,1.560e+06   ,448.34  ,927.65  ,1287.8
2312  ,1.296e+06   ,448.33  ,927.55  ,1287
2313  ,1.225e+06   ,448.31  ,927.62  ,1286.1
2314  ,1.096e+06   ,448.3  ,927.62  ,1285.3
2315  ,9.799e+05   ,448.28  ,927.61  ,1284.5
2316  ,6.133e+05   ,448.31  ,926.41  ,1286.3
2317  ,5.963e+05   ,448.29  ,926.44  ,1284.9
2318  ,1.315e+06   ,448.29  ,923.84  ,1284.9
2319  ,8.526e+05   ,448.29  ,925.15  ,1284.9
2320  ,1.774e+05   ,407.31  ,928.43  ,1289.6
2321  ,1.797e+05   ,407.33  ,928.43  ,1288.8
2322  ,1.670e+05   ,407.34  ,928.43  ,1288.1
2323  ,1.601e+05   ,407.36  ,928.43  ,1287.3
2324  ,1.603e+05   ,407.37  ,928.43  ,1286.5
2325  ,1.364e+05   ,407.38  ,928.43  ,1285.7
2326  ,1.334e+05   ,407.4  ,928.43  ,1285
2327  ,1.036e+05   ,407.41  ,928.43  ,1284.2
2328  ,1.043e+05   ,407.31  ,927.59  ,1290
2329  ,6.768e+04   ,407.32  ,926.41  ,1289.4
2330  ,8.594e+04   ,407.33  ,924.76  ,1288.5
2331  ,1.165e+05   ,407.35  ,922.69  ,1287.5
2332  ,1.575e+05   ,407.37  ,920.69  ,1286.5
2333  ,1.799e+05   ,407.38  ,918.98  ,1285.6
2334  ,1.907e+05   ,407.4  ,917.53  ,1284.9
2335  ,1.984e+05   ,407.41  ,916.28  ,1284.3
2336  ,2.135e+05   ,407.42  ,915.23  ,1283.7
2337  ,2.259e+05   ,407.43  ,914.34  ,1283.3
2338  ,1.153e+05   ,407.43  ,927.18  ,1282.9
2339  ,1.404e+05   ,407.43  ,926.42  ,1282.9
2340  ,1.651e+05   ,407.43  ,925.67  ,1282.9
2341  ,1.642e+05   ,407.43  ,924.91  ,1282.9
2342  ,1.776e+05   ,407.43  ,924.15  ,1282.9
2343  ,1.947e+05   ,407.43  ,923.4  ,1282.9
2344  ,2.014e+05   ,407.43  ,922.64  ,1282.9
2345  ,2.073e+05   ,407.43  ,921.89  ,1282.9
2346  ,2.177e+05   ,407.43  ,921.13  ,1282.9
2347  ,2.242e+05   ,407.43  ,920.38  ,1282.9
2348  ,2.303e+05   ,407.43  ,919.62  ,1282.9
2349  ,2.542e+05   ,407.43  ,918.87  ,1282.9
2350  ,2.427e+05   ,407.43  ,918.11  ,1282.9
2351  ,2.528e+05   ,407.43  ,917.35  ,1282.9
2352  ,2.516e+05   ,407.43  ,916.6  ,1282.9
2353  ,2.585e+05   ,407.43  ,915.84  ,1282.9
2354  ,2.555e+05   ,407.43  ,915.09  ,1282.9
2355  ,2.574e+05   ,407.43  ,914.33  ,1282.9
2356  ,7.714e+04   ,407.35  ,926.36  ,1287.7
2357  ,1.115e+05   ,407.32  ,927.62  ,1289.2
2358  ,1.066e+05   ,407.35  ,927.62  ,1287.7
2359  ,6.993e+04   ,407.42  ,927.68  ,1283.7
2360  ,7.897e+04   ,407.42  ,926.83  ,1283.7
2361  ,9.353e+04   ,407.38  ,927.64  ,1286.1
2362  ,8.504e+04   ,407.39  ,927.62  ,1285.3
2363  ,1.157e+05   ,407.33  ,927.62  ,1288.5
2364  ,1.017e+05   ,407.36  ,927.62  ,1286.9
2365  ,1.094e+05   ,407.42  ,925.29  ,1283.7
2366  ,1.215e+05   ,407.42  ,924.53  ,1283.7
2367  ,1.534e+05   ,407.42  ,922.27  ,1283.8
2368  ,1.764e+05   ,407.42  ,920  ,1283.7
2369  ,1.873e+05   ,407.42  ,918.49  ,1283.7
2370  ,1.931e+05   ,407.42  ,916.96  ,1283.7
2371  ,7.439e+04   ,407.4  ,927.61  ,1284.5
2372  ,9.751e+04   ,407.42  ,926.04  ,1283.7
2373  ,9.607e+04   ,407.37  ,924.52  ,1286.4
2374  ,1.407e+05   ,407.39  ,922.26  ,1285.3
2375  ,1.340e+05   ,407.42  ,923.78  ,1283.7
2376  ,1.460e+05   ,407.42  ,923.02  ,1283.7
2377  ,1.676e+05   ,407.4  ,920.4  ,1284.8
2378  ,1.604e+05   ,407.42  ,921.51  ,1283.8
2379  ,1.705e+05   ,407.42  ,920.75  ,1283.7
2380  ,1.820e+05   ,407.42  ,919.24  ,1283.7
2381  ,1.906e+05   ,407.42  ,917.73  ,1283.7
2382  ,1.181e+05   ,407.4  ,923.68  ,1284.8
2383  ,7.295e+04   ,407.4  ,926.43  ,1284.8
2384  ,7.315e+04   ,407.37  ,926.4  ,1286.2
2385  ,9.431e+04   ,407.4  ,925.1  ,1284.9
2386  ,6.980e+04   ,426.25  ,927.18  ,1282.9
2387  ,7.556e+04   ,426.25  ,926.42  ,1282.9
2388  ,8.257e+04   ,426.25  ,925.67  ,1282.9
2389  ,9.047e+04   ,426.25  ,924.91  ,1282.9
2390  ,1.033e+05   ,426.25  ,924.15  ,1282.9
2391  ,1.105e+05   ,426.25  ,923.4  ,1282.9
2392  ,1.177e+05   ,426.25  ,922.64  ,1282.9
2393  ,1.287e+05   ,426.25  ,921.89  ,1282.9
2394  ,1.396e+05   ,426.25  ,921.13  ,1282.9
2395  ,1.563e+05   ,426.25  ,920.38  ,1282.9
2396  ,1.784e+05   ,426.25  ,919.62  ,1282.9
2397  ,2.044e+05   ,426.25  ,918.87  ,1282.9
2398  ,2.378e+05   ,426.25  ,918.11  ,1282.9
2399  ,2.695e+05   ,426.25  ,917.35  ,1282.9
2400  ,3.202e+05   ,426.25  ,916.6  ,1282.9
2401  ,3.598e+05   ,426.25  ,915.84  ,1282.9
2402  ,4.166e+05   ,426.25  ,915.09  ,1282.9
2403  ,4.586e+05   ,426.25  ,914.33  ,1282.9
2404  ,5.368e+05   ,426.26  ,914.34  ,1283.3
2405  ,5.408e+05   ,426.27  ,915.24  ,1283.7
2406  ,5.383e+05   ,426.28  ,916.31  ,1284.3
2407  ,5.120e+05   ,426.29  ,917.57  ,1284.9
2408  ,4.573e+05   ,426.3  ,919.04  ,1285.7
2409  ,3.596e+05   ,426.32  ,920.77  ,1286.5
2410  ,2.077e+05   ,426.34  ,922.78  ,1287.5
2411  ,7.253e+04   ,426.35  ,924.82  ,1288.6
2412  ,1.154e+05   ,426.37  ,926.43  ,1289.4
2413  ,2.045e+05   ,426.38  ,927.59  ,1290
2414  ,2.393e+05   ,426.37  ,928.43  ,1289.6
2415  ,1.827e+05   ,426.36  ,928.43  ,1288.8
2416  ,1.360e+05   ,426.34  ,928.43  ,1288.1
2417  ,1.135e+05   ,426.33  ,928.43  ,1287.3
2418  ,9.580e+04   ,426.32  ,928.43  ,1286.5
2419  ,8.163e+04   ,426.3  ,928.43  ,1285.7
2420  ,7.877e+04   ,426.29  ,928.43  ,1285
2421  ,7.242e+04   ,426.28  ,928.43  ,1284.2
2422  ,4.104e+05   ,426.27  ,916.97  ,1283.7
2423  ,6.452e+04   ,426.27  ,927.68  ,1283.7
2424  ,1.029e+05   ,426.27  ,924.53  ,1283.7
2425  ,1.181e+05   ,426.27  ,923.78  ,1283.7
2426  ,1.387e+05   ,426.27  ,923.02  ,1283.8
2427  ,1.791e+05   ,426.27  ,921.51  ,1283.7
2428  ,2.048e+05   ,426.27  ,920.75  ,1283.7
2429  ,2.365e+05   ,426.27  ,920  ,1283.7
2430  ,2.778e+05   ,426.27  ,919.24  ,1283.7
2431  ,3.172e+05   ,426.27  ,918.49  ,1283.7
2432  ,3.633e+05   ,426.27  ,917.73  ,1283.7
2433  ,1.553e+05   ,426.27  ,922.27  ,1283.7
2434  ,9.120e+04   ,426.27  ,925.29  ,1283.7
2435  ,7.873e+04   ,426.27  ,926.04  ,1283.7
2436  ,2.943e+05   ,426.29  ,920.48  ,1284.8
2437  ,2.064e+05   ,426.3  ,922.41  ,1285.3
2438  ,1.027e+05   ,426.32  ,924.66  ,1286.5
2439  ,1.345e+05   ,426.36  ,927.6  ,1288.8
2440  ,4.283e+04   ,426.34  ,926.43  ,1287.8
2441  ,6.920e+04   ,426.27  ,926.83  ,1283.7
2442  ,9.233e+04   ,426.34  ,927.65  ,1287.8
2443  ,7.474e+04   ,426.33  ,927.55  ,1287
2444  ,7.317e+04   ,426.31  ,927.62  ,1286.1
2445  ,7.191e+04   ,426.3  ,927.62  ,1285.3
2446  ,6.766e+04   ,426.28  ,927.61  ,1284.5
2447  ,6.967e+04   ,426.31  ,926.41  ,1286.3
2448  ,7.948e+04   ,426.29  ,926.44  ,1284.9
2449  ,1.386e+05   ,426.29  ,923.84  ,1284.9
2450  ,1.015e+05   ,426.29  ,925.15  ,1284.9
2451  ,2.016e+06   ,443.95  ,902.68  ,1281.9
2452  ,2.116e+06   ,444.28  ,901.58  ,1281.9
2453  ,2.355e+06   ,444.8  ,900.56  ,1281.9
2454  ,2.119e+06   ,445.51  ,899.67  ,1281.9
2455  ,1.527e+06   ,446.38  ,898.92  ,1281.9
2456  ,1.532e+06   ,447.37  ,898.35  ,1281.9
2457  ,1.234e+06   ,448.45  ,897.98  ,1281.9
2458  ,6.515e+05   ,449.58  ,897.82  ,1281.9
2459  ,5.206e+05   ,450.72  ,897.88  ,1281.9
2460  ,3.387e+05   ,451.83  ,898.16  ,1281.9
2461  ,2.293e+05   ,452.87  ,898.64  ,1281.9
2462  ,1.881e+05   ,453.8  ,899.31  ,1281.9
2463  ,1.857e+05   ,454.58  ,900.14  ,1281.9
2464  ,2.670e+05   ,455.2  ,901.11  ,1281.9
2465  ,3.188e+05   ,455.61  ,902.17  ,1281.9
2466  ,3.389e+05   ,455.82  ,903.3  ,1281.9
2467  ,4.437e+05   ,455.81  ,904.44  ,1281.9
2468  ,4.926e+05   ,455.58  ,905.56  ,1281.9
2469  ,1.101e+06   ,455.15  ,906.62  ,1281.9
2470  ,1.366e+06   ,454.52  ,907.57  ,1281.9
2471  ,2.198e+06   ,453.72  ,908.39  ,1281.9
2472  ,3.335e+06   ,452.78  ,909.05  ,1281.9
2473  ,4.993e+06   ,451.74  ,909.51  ,1281.9
2474  ,4.376e+06   ,450.62  ,909.77  ,1281.9
2475  ,3.555e+06   ,449.48  ,909.81  ,1281.9
2476  ,1.409e+05   ,403.25  ,927.18  ,1281.9
2477  ,1.475e+05   ,403.25  ,926.43  ,1281.9
2478  ,1.549e+05   ,403.25  ,925.68  ,1281.9
2479  ,1.566e+05   ,403.25  ,924.93  ,1281.9
2480  ,1.584e+05   ,403.25  ,924.17  ,1281.9
2481  ,1.626e+05   ,403.25  ,923.42  ,1281.9
2482  ,1.643e+05   ,403.25  ,922.67  ,1281.9
2483  ,1.752e+05   ,403.25  ,921.92  ,1281.9
2484  ,1.793e+05   ,403.25  ,921.17  ,1281.9
2485  ,1.829e+05   ,403.25  ,920.42  ,1281.9
2486  ,1.845e+05   ,403.25  ,919.66  ,1281.9
2487  ,1.876e+05   ,403.25  ,918.91  ,1281.9
2488  ,1.965e+05   ,403.25  ,918.16  ,1281.9
2489  ,1.960e+05   ,403.25  ,917.41  ,1281.9
2490  ,1.993e+05   ,403.25  ,916.66  ,1281.9
2491  ,2.037e+05   ,403.25  ,915.9  ,1281.9
2492  ,2.118e+05   ,403.25  ,915.15  ,1281.9
2493  ,2.002e+05   ,403.25  ,914.4  ,1281.9
2494  ,1.996e+05   ,403.25  ,913.65  ,1281.9
2495  ,1.895e+05   ,403.25  ,912.9  ,1281.9
2496  ,1.805e+05   ,403.25  ,912.15  ,1281.9
2497  ,1.169e+05   ,402.36  ,927.93  ,1281.9
2498  ,1.187e+05   ,401.28  ,927.93  ,1281.9
2499  ,1.184e+05   ,400.16  ,927.93  ,1281.9
2500  ,1.208e+05   ,399.03  ,927.93  ,1281.9
2501  ,1.239e+05   ,397.9  ,927.93  ,1281.9
2502  ,1.179e+05   ,396.78  ,927.93  ,1281.9
2503  ,1.165e+05   ,395.65  ,927.93  ,1281.9
2504  ,1.099e+05   ,394.53  ,927.93  ,1281.9
2505  ,9.730e+04   ,393.4  ,927.93  ,1281.9
2506  ,9.074e+04   ,392.28  ,927.93  ,1281.9
2507  ,8.510e+04   ,391.15  ,927.93  ,1281.9
2508  ,7.781e+04   ,390.02  ,927.93  ,1281.9
2509  ,6.541e+04   ,388.9  ,927.93  ,1281.9
2510  ,5.689e+04   ,387.77  ,927.93  ,1281.9
2511  ,4.878e+04   ,386.66  ,927.93  ,1281.9
2512  ,4.202e+04   ,385.65  ,927.93  ,1281.9
2513  ,1.154e+05   ,393.87  ,921.3  ,1281.9
2514  ,1.084e+05   ,393.27  ,921.74  ,1281.9
2515  ,1.023e+05   ,392.66  ,922.18  ,1281.9
2516  ,9.357e+04   ,392.06  ,922.62  ,1281.9
2517  ,8.602e+04   ,391.46  ,923.07  ,1281.9
2518  ,7.786e+04   ,390.85  ,923.51  ,1281.9
2519  ,7.096e+04   ,390.25  ,923.95  ,1281.9
2520  ,6.546e+04   ,389.65  ,924.39  ,1281.9
2521  ,6.009e+04   ,389.04  ,924.84  ,1281.9
2522  ,5.632e+04   ,388.44  ,925.28  ,1281.9
2523  ,5.141e+04   ,387.84  ,925.72  ,1281.9
2524  ,4.661e+04   ,387.23  ,926.16  ,1281.9
2525  ,4.371e+04   ,386.63  ,926.61  ,1281.9
2526  ,4.005e+04   ,386.03  ,927.05  ,1281.9
2527  ,3.794e+04   ,385.42  ,927.49  ,1281.9
2528  ,1.850e+05   ,391.85  ,917.28  ,1281.9
2529  ,2.162e+05   ,392.29  ,917.87  ,1281.9
2530  ,2.152e+05   ,392.72  ,918.47  ,1281.9
2531  ,2.184e+05   ,393.16  ,919.07  ,1281.9
2532  ,2.011e+05   ,393.6  ,919.66  ,1281.9
2533  ,1.828e+05   ,394.04  ,920.26  ,1281.9
2534  ,2.603e+04   ,382.36  ,923.32  ,1281.9
2535  ,2.879e+04   ,382.96  ,922.87  ,1281.9
2536  ,3.420e+04   ,383.57  ,922.43  ,1281.9
2537  ,3.845e+04   ,384.17  ,921.99  ,1281.9
2538  ,4.294e+04   ,384.77  ,921.55  ,1281.9
2539  ,4.781e+04   ,385.38  ,921.1  ,1281.9
2540  ,5.500e+04   ,385.98  ,920.66  ,1281.9
2541  ,6.190e+04   ,386.58  ,920.22  ,1281.9
2542  ,6.990e+04   ,387.19  ,919.78  ,1281.9
2543  ,7.901e+04   ,387.79  ,919.33  ,1281.9
2544  ,8.763e+04   ,388.39  ,918.89  ,1281.9
2545  ,9.847e+04   ,389  ,918.45  ,1281.9
2546  ,1.094e+05   ,389.6  ,918.01  ,1281.9
2547  ,1.197e+05   ,390.2  ,917.56  ,1281.9
2548  ,1.293e+05   ,390.81  ,917.12  ,1281.9
2549  ,2.872e+04   ,382.02  ,922.93  ,1281.9
2550  ,3.401e+04   ,382.33  ,921.93  ,1281.9
2551  ,4.528e+04   ,382.68  ,920.82  ,1281.9
2552  ,4.988e+04   ,383.04  ,919.7  ,1281.9
2553  ,5.508e+04   ,383.39  ,918.59  ,1281.9
2554  ,6.387e+04   ,383.74  ,917.48  ,1281.9
2555  ,7.578e+04   ,384.09  ,916.37  ,1281.9
2556  ,8.344e+04   ,384.44  ,915.25  ,1281.9
2557  ,1.009e+05   ,384.79  ,914.14  ,1281.9
2558  ,9.482e+04   ,385.14  ,913.03  ,1281.9
2559  ,7.394e+04   ,385.49  ,911.91  ,1281.9
2560  ,1.385e+05   ,389.74  ,913.42  ,1281.9
2561  ,8.520e+04   ,387.88  ,912.85  ,1281.9
2562  ,5.006e+04   ,386.58  ,911.84  ,1281.9
2563  ,8.654e+05   ,446.53  ,897.34  ,1281.9
2564  ,9.471e+05   ,444.9  ,897.81  ,1281.9
2565  ,7.619e+05   ,443.01  ,898.36  ,1281.9
2566  ,8.365e+05   ,440.67  ,899.04  ,1281.9
2567  ,7.818e+05   ,437.69  ,899.9  ,1281.9
2568  ,7.674e+05   ,433.79  ,901.03  ,1281.9
2569  ,6.429e+05   ,429.68  ,902.22  ,1281.9
2570  ,5.169e+05   ,426.05  ,903.27  ,1281.9
2571  ,3.879e+05   ,422.67  ,904.25  ,1281.9
2572  ,3.948e+05   ,419.13  ,905.28  ,1281.9
2573  ,2.989e+05   ,415.32  ,906.39  ,1281.9
2574  ,2.577e+05   ,412.22  ,907.28  ,1281.9
2575  ,2.296e+05   ,409.87  ,907.96  ,1281.9
2576  ,2.049e+05   ,408.03  ,908.5  ,1281.9
2577  ,1.855e+05   ,406.41  ,908.97  ,1281.9
2578  ,1.722e+05   ,404.94  ,909.4  ,1281.9
2579  ,1.674e+05   ,403.58  ,909.79  ,1281.9
2580  ,1.596e+05   ,402.26  ,910.17  ,1281.9
2581  ,1.508e+05   ,400.78  ,910.6  ,1281.9
2582  ,1.513e+05   ,398.9  ,911.15  ,1281.9
2583  ,1.470e+05   ,396.37  ,911.88  ,1281.9
2584  ,1.451e+05   ,393.76  ,912.64  ,1281.9
2585  ,9.471e+04   ,453.77  ,896.9  ,1281.9
2586  ,1.423e+05   ,452.21  ,896.9  ,1281.9
