Date:  17:47, Sunday, May 10, 2026
Model name: assembly droit firxed for 10mm
Study name: Static 2 – Side impact(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
443  ,9.468e+04   ,619.32  ,928.76  ,1302.2
444  ,8.030e+04   ,619.32  ,928.76  ,1304.3
445  ,1.209e+05   ,626.82  ,925.07  ,1283.7
446  ,2.627e+04   ,626.82  ,925.07  ,1302.2
447  ,2.044e+04   ,619.32  ,925.07  ,1298.1
448  ,9.840e+04   ,619.32  ,925.07  ,1302.2
449  ,5.054e+04   ,619.32  ,924.07  ,1298.1
450  ,6.719e+04   ,626.82  ,924.07  ,1283.7
451  ,2.607e+04   ,626.82  ,924.07  ,1302.2
452  ,5.512e+04   ,619.32  ,924.07  ,1302.2
453  ,1.233e+00   ,809.18  ,881.67  ,1302.3
454  ,1.175e+00   ,808.88  ,880.72  ,1302.3
455  ,2.836e+00   ,808.88  ,880.72  ,1277.9
456  ,5.461e+00   ,809.18  ,881.67  ,1277.9
457  ,2.873e+02   ,823.63  ,927.48  ,1290.9
458  ,2.573e+02   ,822.57  ,924.14  ,1289.5
459  ,2.116e+02   ,822.52  ,923.97  ,1283.4
460  ,1.416e+02   ,817.15  ,906.95  ,1283.4
461  ,1.175e+02   ,817.15  ,906.95  ,1283.7
462  ,2.317e+02   ,817.9  ,909.33  ,1283.7
463  ,4.602e-01   ,804.46  ,872.15  ,1303.8
464  ,1.052e-01   ,804.25  ,872.22  ,1303.8
465  ,1.745e+00   ,805.48  ,870.26  ,1305
466  ,5.168e-01   ,804  ,870.72  ,1303.8
467  ,5.671e-01   ,803.79  ,870.79  ,1303.8
468  ,3.721e+00   ,798.53  ,856.2  ,1303.7
469  ,8.905e-01   ,793.63  ,857.74  ,1303.7
470  ,4.383e+00   ,793.63  ,857.74  ,1283.7
471  ,8.984e+00   ,798.53  ,856.2  ,1283.7
472  ,7.836e+00   ,799.08  ,855.94  ,1283.7
473  ,2.703e+00   ,799.79  ,857.37  ,1283.7
474  ,1.068e+00   ,799.79  ,857.37  ,1302.2
475  ,2.524e+00   ,802.98  ,864.23  ,1302.2
476  ,3.403e+00   ,802.98  ,864.23  ,1304.3
477  ,1.749e+00   ,810.92  ,892.66  ,1303.8
478  ,4.453e+00   ,812.4  ,892.19  ,1305
479  ,2.183e+00   ,810.71  ,892.72  ,1303.8
480  ,8.892e-01   ,810.47  ,891.23  ,1303.8
481  ,2.147e+00   ,810.26  ,891.29  ,1303.8
482  ,1.637e+01   ,813.81  ,898.56  ,1304.3
483  ,1.100e+01   ,813.81  ,898.56  ,1302.2
484  ,2.160e+01   ,815.13  ,906.01  ,1302.2
485  ,2.164e+02   ,815.13  ,906.01  ,1283.7
486  ,4.281e+02   ,815.36  ,907.51  ,1283.7
487  ,1.887e+01   ,811.08  ,908.86  ,1283.7
488  ,6.561e+00   ,811.08  ,908.86  ,1303.7
489  ,7.761e+01   ,814.77  ,907.7  ,1303.7
490  ,1.383e+02   ,814.77  ,907.7  ,1283.7
491  ,2.847e+00   ,797.2  ,858.19  ,1283.7
492  ,4.525e-01   ,797.2  ,858.19  ,1302.2
493  ,1.492e+00   ,799.46  ,865.34  ,1298.1
494  ,3.820e+00   ,799.46  ,865.34  ,1302.2
495  ,1.127e+00   ,798.5  ,865.64  ,1298.1
496  ,3.692e+00   ,796.25  ,858.49  ,1283.7
497  ,7.094e-01   ,796.25  ,858.49  ,1302.2
498  ,1.465e+00   ,798.5  ,865.64  ,1302.2
499  ,1.496e+01   ,811.58  ,907.13  ,1302.2
500  ,5.107e+01   ,811.58  ,907.13  ,1283.7
501  ,1.674e+01   ,809.33  ,899.97  ,1298.1
502  ,1.269e+01   ,809.33  ,899.97  ,1302.2
503  ,2.182e+01   ,812.54  ,906.83  ,1302.2
504  ,1.266e+02   ,812.54  ,906.83  ,1283.7
505  ,1.649e+01   ,810.28  ,899.67  ,1302.2
506  ,8.230e+00   ,810.28  ,899.67  ,1298.1
507  ,1.020e+01   ,809.2  ,907.88  ,1302.2
508  ,1.403e+01   ,809.2  ,907.88  ,1283.7
509  ,8.829e+00   ,806.95  ,900.73  ,1302.2
510  ,7.808e-01   ,793.86  ,859.24  ,1302.2
511  ,9.073e-01   ,796.12  ,866.39  ,1302.2
512  ,4.455e+00   ,793.86  ,859.24  ,1283.7
513  ,1.909e+00   ,796.12  ,866.39  ,1303.7
514  ,1.189e+01   ,806.95  ,900.73  ,1303.7
515  ,3.932e+00   ,793.53  ,858.19  ,1283.7
516  ,6.245e+00   ,793.53  ,858.19  ,1283.5
517  ,1.975e+00   ,798.08  ,872.61  ,1275.7
518  ,3.008e+00   ,801.38  ,883.08  ,1275.7
519  ,2.096e+00   ,801.38  ,883.08  ,1300.8
520  ,2.142e+00   ,801.68  ,884.04  ,1300.8
521  ,3.371e+00   ,801.68  ,884.04  ,1275.7
522  ,5.386e+00   ,804.99  ,894.51  ,1275.7
523  ,1.627e+01   ,809.39  ,908.48  ,1283.2
524  ,1.736e+01   ,809.39  ,908.48  ,1283.7
525  ,2.359e+00   ,796.85  ,873.68  ,1275.4
526  ,4.472e+00   ,792.89  ,861.12  ,1282.1
527  ,4.436e+00   ,801.44  ,864.71  ,1303.7
528  ,2.075e+01   ,812.27  ,899.05  ,1303.7
529  ,1.137e+00   ,803.36  ,894.34  ,1275.4
530  ,2.003e+01   ,807.7  ,908.11  ,1282.8
531  ,1.397e+00   ,792.89  ,861.12  ,1303.7
532  ,4.955e+00   ,807.7  ,908.11  ,1303.7
533  ,1.048e+02   ,814.98  ,907.64  ,1303.7
534  ,3.618e+00   ,798.73  ,856.12  ,1303.7
535  ,1.858e+00   ,802.64  ,883.74  ,1275.9
536  ,1.904e+00   ,802.34  ,882.78  ,1275.9
537  ,1.940e+00   ,806.15  ,881.58  ,1276.8
538  ,5.766e+00   ,806.15  ,881.58  ,1288.7
539  ,5.256e+00   ,806.45  ,882.53  ,1288.7
540  ,2.930e+00   ,806.45  ,882.53  ,1276.8
541  ,2.127e+00   ,809.01  ,881.73  ,1277.5
542  ,8.765e-01   ,808.71  ,880.77  ,1277.5
543  ,3.171e+05   ,754.36  ,928.88  ,1290.6
544  ,1.214e+05   ,751.23  ,928.88  ,1290.6
545  ,4.092e+05   ,750.66  ,911.84  ,1282
546  ,3.558e+05   ,754.93  ,911.84  ,1282
547  ,1.503e+04   ,776.36  ,928.88  ,1290.6
548  ,2.748e+05   ,773.23  ,928.88  ,1290.6
549  ,1.017e+05   ,772.66  ,911.84  ,1282
550  ,6.736e+04   ,776.93  ,911.84  ,1282
551  ,6.222e+03   ,798.36  ,928.88  ,1290.6
552  ,4.681e+04   ,795.23  ,928.88  ,1290.6
553  ,3.161e+04   ,794.66  ,911.84  ,1282
554  ,6.752e+03   ,798.93  ,911.84  ,1282
555  ,1.125e+00   ,802.64  ,883.74  ,1286.9
556  ,1.492e+00   ,802.34  ,882.78  ,1286.9
557  ,1.759e+05   ,750.71  ,905.9  ,1278.4
558  ,1.799e+05   ,749.84  ,903.82  ,1278.4
559  ,2.806e+04   ,750.71  ,901.73  ,1278.4
560  ,1.991e+05   ,750.35  ,906.26  ,1277.9
561  ,1.210e+05   ,749.34  ,903.81  ,1277.9
562  ,1.639e+04   ,750.36  ,901.37  ,1277.9
563  ,7.112e+00   ,750.71  ,901.73  ,1304.9
564  ,8.484e+00   ,749.84  ,903.82  ,1304.9
565  ,3.967e+00   ,750.71  ,905.9  ,1304.9
566  ,6.963e+00   ,752.79  ,900.87  ,1302.7
567  ,6.925e+00   ,752.79  ,900.87  ,1300.5
568  ,1.488e+01   ,752.79  ,900.87  ,1298.3
569  ,7.112e+00   ,752.79  ,900.87  ,1296.1
570  ,5.249e+01   ,752.79  ,900.87  ,1293.9
571  ,1.398e+02   ,752.79  ,900.87  ,1291.7
572  ,4.478e+02   ,752.79  ,900.87  ,1289.5
573  ,8.958e+02   ,752.79  ,900.87  ,1287.2
574  ,1.056e+04   ,752.79  ,900.87  ,1285
575  ,2.193e+04   ,752.79  ,900.87  ,1282.8
576  ,4.335e+04   ,752.79  ,900.87  ,1280.6
577  ,6.891e+00   ,752.79  ,906.77  ,1302.7
578  ,5.515e+00   ,752.79  ,906.77  ,1300.5
579  ,1.707e+01   ,752.79  ,906.77  ,1298.3
580  ,3.294e+01   ,752.79  ,906.77  ,1296.1
581  ,8.790e+01   ,752.79  ,906.77  ,1293.9
582  ,3.901e+02   ,752.79  ,906.77  ,1291.7
583  ,1.205e+03   ,752.79  ,906.77  ,1289.5
584  ,3.005e+03   ,752.79  ,906.77  ,1287.2
585  ,2.773e+04   ,752.79  ,906.77  ,1285
586  ,9.391e+04   ,752.79  ,906.77  ,1282.8
587  ,2.313e+05   ,752.79  ,906.77  ,1280.6
588  ,6.327e+00   ,750.9  ,901.55  ,1301.8
589  ,6.109e+00   ,750.84  ,906.03  ,1299.5
590  ,6.030e+00   ,750.02  ,902.81  ,1303
591  ,5.136e+00   ,750.02  ,904.83  ,1303
592  ,3.322e+01   ,750.98  ,901.49  ,1295
593  ,4.353e+01   ,750.98  ,906.14  ,1295
594  ,1.641e+05   ,750.05  ,904.89  ,1280.3
595  ,9.078e+04   ,750.01  ,902.84  ,1280.5
596  ,3.123e+02   ,750.98  ,901.49  ,1290.6
597  ,1.433e+03   ,750.98  ,901.49  ,1286.1
598  ,1.570e+04   ,750.98  ,901.49  ,1283.9
599  ,3.023e+04   ,750.99  ,901.48  ,1281.5
600  ,6.403e+00   ,750.86  ,901.59  ,1299.6
601  ,5.933e+00   ,750.9  ,906.08  ,1301.8
602  ,9.400e+02   ,750.98  ,901.49  ,1288.3
603  ,1.259e+01   ,750.98  ,901.49  ,1297.2
604  ,2.511e+01   ,750.98  ,906.14  ,1297.2
605  ,8.011e+01   ,750.98  ,901.49  ,1292.8
606  ,2.121e+02   ,750.98  ,906.14  ,1292.8
607  ,9.454e+02   ,750.98  ,906.14  ,1290.6
608  ,2.087e+03   ,750.98  ,906.14  ,1288.3
609  ,1.023e+04   ,750.98  ,906.14  ,1286.1
610  ,4.160e+04   ,750.98  ,906.14  ,1283.9
611  ,1.444e+05   ,751.01  ,906.17  ,1281.4
612  ,5.955e+04   ,749.95  ,904.61  ,1282.4
613  ,2.412e+04   ,749.96  ,904.65  ,1284.8
614  ,3.136e+03   ,749.97  ,904.65  ,1287.1
615  ,1.200e+03   ,749.94  ,904.55  ,1289.5
616  ,3.574e+02   ,749.96  ,904.64  ,1291.7
617  ,1.473e+01   ,749.98  ,902.94  ,1298.5
618  ,3.473e+04   ,749.97  ,902.97  ,1282.9
619  ,1.108e+04   ,749.96  ,902.99  ,1285.2
620  ,1.659e+03   ,749.96  ,902.99  ,1287.4
621  ,8.158e+02   ,750  ,902.88  ,1289.5
622  ,3.749e+02   ,749.96  ,903  ,1291.6
623  ,4.802e+01   ,750  ,904.75  ,1293.9
624  ,2.300e+01   ,749.96  ,904.64  ,1296
625  ,6.383e+01   ,749.94  ,903.09  ,1293.9
626  ,2.982e+01   ,749.96  ,902.99  ,1296.2
627  ,1.109e+01   ,749.84  ,903.82  ,1301
628  ,1.427e+01   ,749.94  ,904.57  ,1298.3
629  ,5.999e+00   ,756.46  ,901.21  ,1304.9
630  ,7.806e+00   ,754.22  ,899.55  ,1304.9
631  ,3.089e+00   ,751.37  ,899.55  ,1304.9
632  ,2.502e+00   ,749.12  ,901.21  ,1304.9
633  ,3.821e+00   ,748.29  ,903.82  ,1301.9
634  ,1.062e+01   ,748.29  ,903.82  ,1298.6
635  ,3.243e+01   ,748.29  ,903.82  ,1295.3
636  ,2.243e+02   ,748.29  ,903.82  ,1292.1
637  ,8.931e+02   ,748.29  ,903.82  ,1289
638  ,3.783e+03   ,748.29  ,903.82  ,1286.5
639  ,1.435e+04   ,748.29  ,903.82  ,1284.7
640  ,3.531e+04   ,757.14  ,902.64  ,1283.4
641  ,2.795e+04   ,756.68  ,901.55  ,1283.4
642  ,2.826e+04   ,755.96  ,900.61  ,1283.4
643  ,2.541e+04   ,755.01  ,899.9  ,1283.4
644  ,2.002e+00   ,757.29  ,903.82  ,1301.9
645  ,6.708e+00   ,757.29  ,903.82  ,1298.6
646  ,1.354e+01   ,757.29  ,903.82  ,1295.3
647  ,4.805e+01   ,757.29  ,903.82  ,1292.1
648  ,3.092e+02   ,757.29  ,903.82  ,1289
649  ,2.034e+03   ,757.29  ,903.82  ,1286.5
650  ,4.881e+03   ,757.29  ,903.82  ,1284.7
651  ,1.611e+04   ,752.75  ,899.32  ,1283.4
652  ,9.879e+03   ,751.6  ,899.48  ,1283.4
653  ,7.477e+03   ,750.52  ,899.93  ,1283.4
654  ,1.088e+04   ,749.6  ,900.65  ,1283.4
655  ,1.440e+04   ,748.89  ,901.58  ,1283.4
656  ,2.335e+04   ,748.45  ,902.66  ,1283.4
657  ,6.101e+00   ,752.81  ,899.32  ,1302.3
658  ,4.066e+00   ,755.92  ,900.58  ,1301.5
659  ,5.166e+00   ,749.72  ,900.53  ,1301.5
660  ,1.057e+01   ,749.55  ,900.69  ,1297.2
661  ,6.822e+00   ,756.12  ,900.78  ,1297.3
662  ,3.660e+01   ,749.71  ,900.54  ,1293.2
663  ,3.559e+01   ,756.11  ,900.78  ,1293.7
664  ,2.109e+02   ,756.29  ,900.98  ,1290.2
665  ,9.699e+01   ,753.13  ,899.33  ,1291.7
666  ,3.733e+03   ,750.03  ,900.27  ,1284.5
667  ,7.539e+03   ,748.56  ,902.3  ,1284.9
668  ,4.787e+03   ,756.97  ,902.14  ,1285.2
669  ,7.937e+03   ,756.36  ,901.07  ,1284.6
670  ,2.869e+02   ,749.12  ,901.21  ,1290.1
671  ,1.038e+04   ,755.51  ,900.23  ,1284.5
672  ,9.607e+03   ,754.49  ,899.65  ,1284.6
673  ,7.746e+03   ,753.34  ,899.35  ,1284.6
674  ,1.223e+03   ,756.79  ,901.75  ,1287.3
675  ,1.435e+03   ,748.91  ,901.55  ,1287.2
676  ,5.245e+03   ,749.18  ,901.13  ,1284.8
677  ,5.566e+03   ,751.04  ,899.67  ,1284.6
678  ,8.782e+03   ,752.17  ,899.36  ,1284.6
679  ,4.064e+02   ,753.95  ,899.47  ,1288.5
680  ,2.048e+03   ,755.66  ,900.34  ,1286.4
681  ,2.464e+03   ,750.13  ,900.19  ,1286.2
682  ,1.938e+03   ,751.89  ,899.41  ,1286.4
683  ,2.543e+03   ,753.84  ,899.44  ,1286.3
684  ,2.533e+02   ,750.98  ,899.7  ,1289
685  ,1.872e+01   ,752.92  ,899.32  ,1295.4
686  ,6.965e+00   ,752.96  ,899.32  ,1299
687  ,1.746e+05   ,447.76  ,901.73  ,1278.4
688  ,3.095e+05   ,446.89  ,903.82  ,1278.4
689  ,6.492e+05   ,447.76  ,905.9  ,1278.4
690  ,1.299e+05   ,447.4  ,901.38  ,1277.9
691  ,3.011e+05   ,446.39  ,903.84  ,1277.9
692  ,5.013e+05   ,447.4  ,906.25  ,1277.9
693  ,5.998e+01   ,447.76  ,905.9  ,1304.9
694  ,6.546e+01   ,446.89  ,903.82  ,1304.9
695  ,6.958e+01   ,447.76  ,901.73  ,1304.9
696  ,4.752e+01   ,449.84  ,900.87  ,1302.7
697  ,2.024e+01   ,449.84  ,900.87  ,1300.5
698  ,7.109e+01   ,449.84  ,900.87  ,1298.3
699  ,1.606e+02   ,449.84  ,900.87  ,1296.1
700  ,3.019e+02   ,449.84  ,900.87  ,1293.9
701  ,1.072e+03   ,449.84  ,900.87  ,1291.7
702  ,1.699e+03   ,449.84  ,900.87  ,1289.5
703  ,3.608e+03   ,449.84  ,900.87  ,1287.2
704  ,3.706e+04   ,449.84  ,900.87  ,1285
705  ,1.534e+05   ,449.84  ,900.87  ,1282.8
706  ,3.428e+05   ,449.84  ,900.87  ,1280.6
707  ,7.371e+01   ,449.84  ,906.77  ,1302.7
708  ,5.027e+01   ,449.84  ,906.77  ,1300.5
709  ,1.113e+02   ,449.84  ,906.77  ,1298.3
710  ,1.088e+02   ,449.84  ,906.77  ,1296.1
711  ,2.173e+02   ,449.84  ,906.77  ,1293.9
712  ,1.059e+03   ,449.84  ,906.77  ,1291.7
713  ,3.335e+03   ,449.84  ,906.77  ,1289.5
714  ,6.857e+03   ,449.84  ,906.77  ,1287.2
715  ,3.729e+04   ,449.84  ,906.77  ,1285
716  ,1.192e+05   ,449.84  ,906.77  ,1282.8
717  ,4.420e+05   ,449.84  ,906.77  ,1280.6
718  ,4.771e+01   ,448.03  ,901.49  ,1299.4
719  ,4.016e+01   ,448.06  ,901.47  ,1301.9
720  ,2.747e+01   ,447.05  ,902.86  ,1302.8
721  ,6.036e+01   ,447.09  ,904.88  ,1302.9
722  ,3.070e+01   ,448.03  ,906.15  ,1299.4
723  ,8.544e+01   ,448.03  ,906.14  ,1297.2
724  ,1.935e+02   ,448.03  ,906.14  ,1295
725  ,4.055e+05   ,447.06  ,902.84  ,1280.5
726  ,4.515e+05   ,448.04  ,901.48  ,1281.5
727  ,2.440e+04   ,448.03  ,901.49  ,1286.1
728  ,4.441e+03   ,448.03  ,901.49  ,1288.3
729  ,1.145e+05   ,448.03  ,901.49  ,1283.9
730  ,1.987e+03   ,448.03  ,901.49  ,1290.6
731  ,4.277e+05   ,447.1  ,904.89  ,1280.3
732  ,8.510e+01   ,448.04  ,906.15  ,1301.9
733  ,9.836e+01   ,448.03  ,901.49  ,1297.2
734  ,2.349e+02   ,448.03  ,901.49  ,1295
735  ,6.785e+02   ,448.03  ,901.49  ,1292.8
736  ,8.314e+02   ,448.03  ,906.14  ,1292.8
737  ,3.312e+03   ,448.03  ,906.14  ,1290.6
738  ,5.418e+03   ,448.03  ,906.14  ,1288.3
739  ,3.161e+04   ,448.03  ,906.14  ,1286.1
740  ,1.043e+05   ,448.03  ,906.14  ,1283.9
741  ,2.482e+05   ,448.06  ,906.17  ,1281.4
742  ,1.922e+05   ,447  ,904.61  ,1282.4
743  ,9.225e+04   ,447.01  ,904.65  ,1284.8
744  ,1.769e+04   ,447.01  ,904.65  ,1287.1
745  ,4.754e+03   ,446.99  ,904.55  ,1289.5
746  ,1.678e+03   ,447.05  ,904.75  ,1291.6
747  ,2.739e+02   ,447.01  ,902.99  ,1294
748  ,6.614e+01   ,447.05  ,902.88  ,1296.1
749  ,1.812e+03   ,446.99  ,903.09  ,1291.7
750  ,4.121e+03   ,447.04  ,902.88  ,1289.5
751  ,7.005e+04   ,447.01  ,902.99  ,1285.2
752  ,8.731e+03   ,447.01  ,902.99  ,1287.4
753  ,1.916e+05   ,447.02  ,902.97  ,1282.9
754  ,2.905e+02   ,447.01  ,904.64  ,1293.8
755  ,1.333e+01   ,446.99  ,904.55  ,1296.1
756  ,4.239e+01   ,447.04  ,904.75  ,1298.3
757  ,4.551e+01   ,446.98  ,904.52  ,1300.6
758  ,6.110e+01   ,446.99  ,903.09  ,1298.3
759  ,4.541e+01   ,447.06  ,902.84  ,1300.5
760  ,1.918e+01   ,453.51  ,906.42  ,1304.9
761  ,3.000e+01   ,451.26  ,908.09  ,1304.9
762  ,3.912e+01   ,448.42  ,908.09  ,1304.9
763  ,5.054e+01   ,446.18  ,906.42  ,1304.9
764  ,4.374e+01   ,454.34  ,903.82  ,1301.9
765  ,7.807e+01   ,454.34  ,903.82  ,1298.6
766  ,2.246e+02   ,454.34  ,903.82  ,1295.3
767  ,5.236e+02   ,454.34  ,903.82  ,1292.1
768  ,1.830e+03   ,454.34  ,903.82  ,1289
769  ,3.243e+03   ,454.34  ,903.82  ,1286.5
770  ,1.020e+04   ,454.34  ,903.82  ,1284.7
771  ,5.132e+04   ,454.19  ,904.97  ,1283.4
772  ,6.504e+04   ,453.75  ,906.05  ,1283.4
773  ,9.585e+04   ,453.04  ,906.98  ,1283.4
774  ,1.265e+05   ,452.12  ,907.7  ,1283.4
775  ,1.211e+05   ,451.04  ,908.15  ,1283.4
776  ,1.209e+05   ,449.88  ,908.32  ,1283.4
777  ,6.037e+01   ,445.34  ,903.82  ,1301.9
778  ,7.626e+01   ,445.34  ,903.82  ,1298.6
779  ,3.216e+02   ,445.34  ,903.82  ,1295.3
780  ,1.062e+03   ,445.34  ,903.82  ,1292.1
781  ,3.739e+03   ,445.34  ,903.82  ,1289
782  ,1.834e+04   ,445.34  ,903.82  ,1286.5
783  ,8.853e+04   ,445.34  ,903.82  ,1284.7
784  ,1.297e+05   ,447.63  ,907.73  ,1283.4
785  ,1.673e+05   ,446.68  ,907.02  ,1283.4
786  ,1.707e+05   ,445.96  ,906.08  ,1283.4
787  ,2.106e+05   ,445.5  ,904.99  ,1283.4
788  ,1.239e+03   ,449.58  ,908.31  ,1291.5
789  ,2.005e+02   ,452.96  ,907.06  ,1293.6
790  ,3.576e+02   ,446.55  ,906.88  ,1293.7
791  ,2.615e+03   ,446.33  ,906.63  ,1290.3
792  ,7.182e+01   ,452.89  ,907.13  ,1301.4
793  ,4.685e+01   ,449.87  ,908.32  ,1302.2
794  ,4.128e+01   ,446.75  ,907.08  ,1301.5
795  ,6.799e+01   ,452.98  ,907.05  ,1297.3
796  ,1.474e+02   ,446.57  ,906.9  ,1297.3
797  ,1.801e+03   ,452.82  ,907.19  ,1289.7
798  ,3.235e+03   ,453.82  ,905.92  ,1287.3
799  ,2.982e+04   ,450.47  ,908.27  ,1284.6
800  ,7.234e+03   ,454.02  ,905.49  ,1285.2
801  ,2.181e+04   ,453.43  ,906.53  ,1284.6
802  ,2.656e+04   ,452.61  ,907.37  ,1284.5
803  ,3.673e+04   ,449.3  ,908.28  ,1284.6
804  ,4.405e+03   ,448.33  ,908.05  ,1288.4
805  ,6.267e+04   ,447.12  ,907.4  ,1284.5
806  ,3.838e+04   ,445.61  ,905.35  ,1284.9
807  ,8.546e+03   ,445.97  ,906.11  ,1287.2
808  ,4.987e+04   ,446.25  ,906.53  ,1284.8
809  ,3.121e+04   ,451.59  ,907.96  ,1284.6
810  ,4.426e+04   ,448.16  ,907.99  ,1284.6
811  ,1.584e+04   ,447.17  ,907.44  ,1286.1
812  ,8.346e+03   ,452.7  ,907.29  ,1286.2
813  ,1.531e+04   ,448.92  ,908.22  ,1286.2
814  ,5.931e+03   ,450.84  ,908.2  ,1287.1
815  ,7.288e+01   ,449.65  ,908.31  ,1298.9
816  ,9.663e+01   ,449.68  ,908.31  ,1295.3
817  ,3.657e+04   ,601.82  ,929.43  ,1288
818  ,5.073e+04   ,601.82  ,929.43  ,1296
819  ,1.493e+05   ,601.32  ,929.43  ,1277.9
820  ,2.853e+04   ,600.82  ,929.43  ,1288
821  ,5.800e+04   ,600.82  ,929.43  ,1296
822  ,4.402e+04   ,611.32  ,929.43  ,1286.7
823  ,3.195e+04   ,611.32  ,929.43  ,1293.9
824  ,8.546e+04   ,611.32  ,929.43  ,1299.1
825  ,1.210e+05   ,611.32  ,929.43  ,1302.6
826  ,1.704e+05   ,609.02  ,929.43  ,1305.2
827  ,1.765e+05   ,605.81  ,929.43  ,1305.2
828  ,1.874e+05   ,601.32  ,929.43  ,1305.2
829  ,1.990e+05   ,596.82  ,929.43  ,1305.2
830  ,2.090e+05   ,593.62  ,929.43  ,1305.2
831  ,5.696e+04   ,591.32  ,929.43  ,1286.7
832  ,3.928e+04   ,591.32  ,929.43  ,1293.9
833  ,1.097e+05   ,591.32  ,929.43  ,1299.1
834  ,1.546e+05   ,591.32  ,929.43  ,1302.6
835  ,1.735e+05   ,600.82  ,929.43  ,1277.9
836  ,1.590e+05   ,601.82  ,929.43  ,1277.9
837  ,1.107e+05   ,595.95  ,929.43  ,1298.6
838  ,1.059e+05   ,606.49  ,929.43  ,1299.3
839  ,1.382e+05   ,608.53  ,929.43  ,1302.1
840  ,1.667e+05   ,594.76  ,929.43  ,1302.2
841  ,4.938e+04   ,587.63  ,921.57  ,1303.7
842  ,3.959e+04   ,593.37  ,921.57  ,1303.7
843  ,3.652e+04   ,601.32  ,921.57  ,1303.7
844  ,4.392e+04   ,609.27  ,921.57  ,1303.7
845  ,6.927e+04   ,615  ,921.57  ,1303.7
846  ,4.243e+04   ,623.07  ,921.57  ,1302.2
847  ,2.879e+04   ,626.82  ,921.57  ,1288.6
848  ,2.468e+04   ,626.82  ,921.57  ,1295.2
849  ,5.387e+04   ,624.21  ,921.57  ,1281.6
850  ,3.743e+04   ,619.39  ,921.57  ,1279.1
851  ,8.618e+03   ,601.82  ,921.57  ,1288.4
852  ,9.397e+03   ,600.82  ,921.57  ,1288.4
853  ,1.329e+04   ,578.43  ,921.57  ,1281.6
854  ,8.070e+03   ,583.24  ,921.57  ,1279.1
855  ,1.048e+04   ,575.82  ,921.57  ,1288.6
856  ,1.046e+04   ,575.82  ,921.57  ,1295.2
857  ,2.611e+04   ,579.57  ,921.57  ,1302.2
858  ,1.983e+04   ,621.37  ,921.57  ,1290.8
859  ,3.565e+04   ,588.44  ,921.57  ,1298.6
860  ,3.725e+04   ,614.17  ,921.57  ,1298.6
861  ,3.757e+04   ,622.56  ,921.57  ,1285.5
862  ,2.929e+04   ,620.65  ,921.57  ,1297.5
863  ,1.701e+04   ,615.08  ,921.57  ,1285.5
864  ,1.241e+04   ,607.8  ,921.57  ,1283.7
865  ,1.373e+04   ,608.94  ,921.57  ,1294.1
866  ,8.754e+03   ,595.05  ,921.57  ,1283.7
867  ,2.087e+04   ,593.68  ,921.57  ,1294.2
868  ,8.641e+03   ,588.2  ,921.57  ,1285.4
869  ,9.748e+03   ,581.6  ,921.57  ,1285.7
870  ,1.334e+04   ,580.79  ,921.57  ,1291.1
871  ,2.492e+04   ,581.98  ,921.57  ,1297.6
872  ,1.619e+04   ,586.12  ,921.57  ,1292.4
873  ,1.081e+04   ,616.17  ,921.57  ,1292.8
874  ,2.271e+04   ,601.32  ,920.07  ,1275.4
875  ,9.698e+03   ,619.67  ,920.07  ,1279.2
876  ,3.194e+04   ,625.32  ,920.07  ,1298.5
877  ,3.390e+04   ,625.32  ,920.07  ,1293
878  ,4.862e+04   ,625.32  ,920.07  ,1287.6
879  ,4.368e+04   ,581.81  ,920.07  ,1303.7
880  ,3.992e+04   ,586.65  ,920.07  ,1303.7
881  ,2.470e+04   ,592.86  ,920.07  ,1303.7
882  ,2.431e+04   ,601.32  ,920.07  ,1303.7
883  ,2.177e+04   ,609.78  ,920.07  ,1303.7
884  ,4.870e+04   ,615.99  ,920.07  ,1303.7
885  ,7.033e+04   ,620.82  ,920.07  ,1303.7
886  ,2.216e+04   ,577.32  ,920.07  ,1298.5
887  ,3.390e+04   ,577.32  ,920.07  ,1293
888  ,3.481e+04   ,577.32  ,920.07  ,1287.6
889  ,2.494e+04   ,582.97  ,920.07  ,1279.2
890  ,1.566e+04   ,606.19  ,920.07  ,1282.7
891  ,1.119e+04   ,620.36  ,920.07  ,1290.4
892  ,1.864e+04   ,595.98  ,920.07  ,1284.6
893  ,1.394e+04   ,613.55  ,920.07  ,1285.5
894  ,1.500e+04   ,620.84  ,920.07  ,1285.1
895  ,1.879e+04   ,582.47  ,920.07  ,1297.2
896  ,8.845e+03   ,620.25  ,920.07  ,1297.3
897  ,2.202e+04   ,588.24  ,920.07  ,1284.4
898  ,1.630e+04   ,596.4  ,920.07  ,1295.6
899  ,1.871e+04   ,607.07  ,920.07  ,1295.9
900  ,1.872e+04   ,613.88  ,920.07  ,1298.9
901  ,2.046e+04   ,588.9  ,920.07  ,1298.7
902  ,2.482e+04   ,581.82  ,920.07  ,1284.9
903  ,2.669e+04   ,582.34  ,920.07  ,1290.3
904  ,1.596e+04   ,603.73  ,920.07  ,1289.9
905  ,1.781e+04   ,588.56  ,920.07  ,1292.2
906  ,1.412e+04   ,614.84  ,920.07  ,1293
907  ,4.185e+04   ,628.32  ,924.86  ,1303.7
